Frame,Sensor,Position X,Position Y,Position Z,Quaternion W,Quaternion X,Quaternion Y,Quaternion Z
1027,Ground,-47.268306732177734,14.594541549682617,-2.1848158836364746,0.6622779369354248,0.34029704332351685,0.3050750494003296,0.5937297940254211
1028,Ground,-47.318992614746094,14.59984016418457,-2.1852545738220215,0.6627296805381775,0.34053942561149597,0.30482080578804016,0.5932171940803528
1029,Ground,-47.36969757080078,14.605144500732422,-2.1856932640075684,0.6631776094436646,0.34078046679496765,0.30456867814064026,0.5927073955535889
1030,Ground,-47.42038345336914,14.610616683959961,-2.186127185821533,0.6635242104530334,0.34098735451698303,0.304382860660553,0.5922958254814148
1031,Ground,-47.47105026245117,14.616086959838867,-2.186561107635498,0.6638701558113098,0.3411940634250641,0.30419719219207764,0.5918843746185303
1032,Ground,-47.52170944213867,14.621635437011719,-2.1869897842407227,0.6641669273376465,0.34138429164886475,0.3040437400341034,0.5915205478668213
1033,Ground,-47.5723762512207,14.627246856689453,-2.1874141693115234,0.6644261479377747,0.3415619134902954,0.303914874792099,0.5911930203437805
1034,Ground,-47.62303161621094,14.632867813110352,-2.187837600708008,0.6646784543991089,0.3417367935180664,0.3037901818752289,0.5908722281455994
1035,Ground,-47.67368698120117,14.638589859008789,-2.1882500648498535,0.6648749113082886,0.341889351606369,0.30370062589645386,0.5906090140342712
1036,Ground,-47.724327087402344,14.644309997558594,-2.188662528991699,0.6650711297988892,0.34204167127609253,0.30361098051071167,0.5903458595275879
1037,Ground,-47.77497482299805,14.650089263916016,-2.1890673637390137,0.6652460694313049,0.342181921005249,0.30353304743766785,0.5901075601577759
1038,Ground,-47.82561111450195,14.655900955200195,-2.189466953277588,0.6654091477394104,0.3423154056072235,0.3034614622592926,0.589883029460907
1039,Ground,-47.87623977661133,14.661725997924805,-2.1898646354675293,0.6655703783035278,0.34244653582572937,0.303390234708786,0.5896615982055664
1040,Ground,-47.926876068115234,14.667620658874512,-2.190253257751465,0.6657229065895081,0.3425664007663727,0.30332088470458984,0.5894554853439331
1041,Ground,-47.977516174316406,14.673515319824219,-2.1906418800354004,0.6658753156661987,0.3426864445209503,0.3032515347003937,0.5892491936683655
1042,Ground,-48.028133392333984,14.679461479187012,-2.1910243034362793,0.666024923324585,0.3427979052066803,0.30318039655685425,0.5890518426895142
1043,Ground,-48.078758239746094,14.685432434082031,-2.191404342651367,0.6661734580993652,0.3429059684276581,0.3031085729598999,0.5888578295707703
1044,Ground,-48.12936782836914,14.691418647766113,-2.1917824745178223,0.6663200259208679,0.34301096200942993,0.30303680896759033,0.5886678695678711
1045,Ground,-48.179988861083984,14.697460174560547,-2.1921558380126953,0.6664618849754333,0.34310686588287354,0.3029647469520569,0.5884884595870972
1046,Ground,-48.2305908203125,14.703500747680664,-2.19252872467041,0.6666033864021301,0.34320294857025146,0.30289286375045776,0.588309109210968
1047,Ground,-48.28120422363281,14.709592819213867,-2.192898750305176,0.6667372584342957,0.34329015016555786,0.30282315611839294,0.5881423950195312
1048,Ground,-48.331783294677734,14.715696334838867,-2.193267345428467,0.6668688654899597,0.3433748185634613,0.30275413393974304,0.587979257106781
1049,Ground,-48.38237762451172,14.721818923950195,-2.193634510040283,0.666996955871582,0.34345683455467224,0.3026866614818573,0.587820827960968
1050,Ground,-48.4329833984375,14.727985382080078,-2.193999767303467,0.6671178936958313,0.34353283047676086,0.3026222586631775,0.5876722931861877
1051,Ground,-48.48358917236328,14.734149932861328,-2.1943650245666504,0.6672388315200806,0.34360888600349426,0.3025578558444977,0.5875236988067627
1052,Ground,-48.53417205810547,14.74035930633545,-2.1947274208068848,0.6673504114151001,0.3436790108680725,0.30249837040901184,0.5873864889144897
1053,Ground,-48.584774017333984,14.746578216552734,-2.195089817047119,0.6674604415893555,0.3437480926513672,0.3024396598339081,0.5872513055801392
1054,Ground,-48.63534927368164,14.752814292907715,-2.195450782775879,0.6675659418106079,0.34381479024887085,0.30238354206085205,0.5871212482452393
1055,Ground,-48.68594741821289,14.759081840515137,-2.195809841156006,0.6676642298698425,0.3438778519630432,0.3023316562175751,0.5869992971420288
1056,Ground,-48.73653793334961,14.765349388122559,-2.196168899536133,0.6677626371383667,0.3439408838748932,0.30227962136268616,0.586877167224884
1057,Ground,-48.7870979309082,14.77165412902832,-2.1965255737304688,0.6678488254547119,0.3439977169036865,0.3022347688674927,0.5867688655853271
1058,Ground,-48.837684631347656,14.77796459197998,-2.1968817710876465,0.6679343581199646,0.3440541923046112,0.30219030380249023,0.5866613388061523
1059,Ground,-48.88827133178711,14.784294128417969,-2.1972365379333496,0.6680140495300293,0.3441076874732971,0.3021491765975952,0.5865603685379028
1060,Ground,-48.938838958740234,14.790639877319336,-2.19758939743042,0.6680874228477478,0.34415778517723083,0.30211174488067627,0.5864666104316711
1061,Ground,-48.989410400390625,14.796987533569336,-2.1979427337646484,0.6681606769561768,0.34420791268348694,0.3020743727684021,0.5863730311393738
1062,Ground,-49.03998947143555,14.803369522094727,-2.1982927322387695,0.6682250499725342,0.3442528545856476,0.3020419180393219,0.5862900614738464
1063,Ground,-49.090553283691406,14.809749603271484,-2.198643207550049,0.6682894825935364,0.3442977964878082,0.3020094335079193,0.5862069129943848
1064,Ground,-49.14113235473633,14.816146850585938,-2.1989917755126953,0.6683498620986938,0.34434008598327637,0.30197903513908386,0.586128830909729
1065,Ground,-49.19169235229492,14.82255744934082,-2.1993393898010254,0.66840660572052,0.3443802297115326,0.3019506633281708,0.5860552787780762
1066,Ground,-49.24226379394531,14.828969955444336,-2.1996870040893555,0.6684629917144775,0.34442007541656494,0.30192238092422485,0.5859821438789368
1067,Ground,-49.29281997680664,14.835406303405762,-2.2000317573547363,0.6685126423835754,0.3444553315639496,0.3018976151943207,0.5859174728393555
1068,Ground,-49.34339141845703,14.841843605041504,-2.2003769874572754,0.6685622334480286,0.3444906771183014,0.3018729090690613,0.585852861404419
1069,Ground,-49.39393997192383,14.84829330444336,-2.20072078704834,0.6686089038848877,0.344523549079895,0.30184945464134216,0.5857923030853271
1070,Ground,-49.44450759887695,14.854753494262695,-2.201063632965088,0.6686535477638245,0.34455496072769165,0.30182698369026184,0.5857344269752502
1071,Ground,-49.49505615234375,14.861214637756348,-2.2014060020446777,0.6686974763870239,0.34458574652671814,0.30180487036705017,0.5856775641441345
1072,Ground,-49.54561996459961,14.867695808410645,-2.201746940612793,0.6687374114990234,0.3446134328842163,0.30178457498550415,0.5856261253356934
1073,Ground,-49.596168518066406,14.874175071716309,-2.202087879180908,0.6687774062156677,0.34464114904403687,0.30176424980163574,0.5855746269226074
1074,Ground,-49.646732330322266,14.880668640136719,-2.202427864074707,0.6688130497932434,0.34466564655303955,0.30174604058265686,0.5855288505554199
1075,Ground,-49.697269439697266,14.887165069580078,-2.2027673721313477,0.668846845626831,0.34468892216682434,0.30172884464263916,0.5854854583740234
1076,Ground,-49.74784469604492,14.893669128417969,-2.2031068801879883,0.6688792109489441,0.34471121430397034,0.301712304353714,0.585443913936615
1077,Ground,-49.79838180541992,14.900179862976074,-2.2034449577331543,0.6689073443412781,0.34473031759262085,0.3016977608203888,0.5854079127311707
1078,Ground,-49.84892272949219,14.906691551208496,-2.2037830352783203,0.6689353585243225,0.3447492718696594,0.30168333649635315,0.5853722095489502
1079,Ground,-49.89948654174805,14.913215637207031,-2.204120635986328,0.6689596772193909,0.3447655439376831,0.30167070031166077,0.5853413939476013
1080,Ground,-49.95004653930664,14.9197416305542,-2.2044577598571777,0.668982982635498,0.344780832529068,0.3016584515571594,0.585312008857727
1081,Ground,-50.00059509277344,14.92626953125,-2.2047948837280273,0.6690043807029724,0.3447950482368469,0.30164724588394165,0.5852850079536438
1082,Ground,-50.051151275634766,14.932806015014648,-2.2051315307617188,0.6690220832824707,0.34480634331703186,0.30163782835006714,0.5852629542350769
1083,Ground,-50.10171127319336,14.939342498779297,-2.20546817779541,0.6690397262573242,0.3448176681995392,0.301628440618515,0.5852409601211548
1084,Ground,-50.152252197265625,14.945881843566895,-2.2058043479919434,0.6690523624420166,0.3448253870010376,0.30162158608436584,0.5852254629135132
1085,Ground,-50.202796936035156,14.952423095703125,-2.2061405181884766,0.6690639853477478,0.34483256936073303,0.3016152083873749,0.5852112174034119
1086,Ground,-50.25333786010742,14.958965301513672,-2.2064766883850098,0.6690735816955566,0.3448382318019867,0.3016098737716675,0.5851996541023254
1087,Ground,-50.303897857666016,14.965513229370117,-2.206812858581543,0.6690798401832581,0.34484145045280457,0.3016062080860138,0.5851925015449524
1088,Ground,-50.35445785522461,14.97205924987793,-2.207149028778076,0.6690861582756042,0.34484463930130005,0.30160248279571533,0.5851853489875793
1089,Ground,-50.404998779296875,14.978606224060059,-2.2074851989746094,0.6690876483917236,0.34484434127807617,0.3016010820865631,0.5851845741271973
1090,Ground,-50.455543518066406,14.985153198242188,-2.2078213691711426,0.6690884232521057,0.34484365582466125,0.3016001582145691,0.5851844549179077
1091,Ground,-50.506099700927734,14.991701126098633,-2.208158016204834,0.6690860986709595,0.34484100341796875,0.301600843667984,0.5851883888244629
1092,Ground,-50.556644439697266,14.998245239257812,-2.2084946632385254,0.6690799593925476,0.3448358178138733,0.3016035556793213,0.5851970911026001
1093,Ground,-50.607200622558594,15.004793167114258,-2.208831310272217,0.6690737009048462,0.3448306620121002,0.30160635709762573,0.5852058529853821
1094,Ground,-50.657745361328125,15.011332511901855,-2.2091684341430664,0.669059157371521,0.3448207974433899,0.3016138970851898,0.5852243304252625
1095,Ground,-50.70830154418945,15.017873764038086,-2.209505558013916,0.669044554233551,0.3448108434677124,0.30162137746810913,0.5852430462837219
1096,Ground,-50.758846282958984,15.024409294128418,-2.2098426818847656,0.6690253615379333,0.3447985351085663,0.3016316294670105,0.5852670073509216
1097,Ground,-50.80939865112305,15.030941009521484,-2.2101807594299316,0.6690022945404053,0.3447839319705963,0.301643967628479,0.585295557975769
1098,Ground,-50.85994338989258,15.037471771240234,-2.2105183601379395,0.6689786314964294,0.34476909041404724,0.30165669322013855,0.5853248238563538
1099,Ground,-50.910499572753906,15.043991088867188,-2.2108569145202637,0.6689456105232239,0.34474918246269226,0.30167487263679504,0.5853649973869324
1100,Ground,-50.96104431152344,15.050509452819824,-2.2111949920654297,0.6689125895500183,0.3447292149066925,0.30169299244880676,0.5854051113128662
1101,Ground,-51.0116081237793,15.057018280029297,-2.211534023284912,0.6688740253448486,0.34470635652542114,0.30171433091163635,0.5854515433311462
1102,Ground,-51.06215286254883,15.063519477844238,-2.2118730545043945,0.6688317060470581,0.3446814715862274,0.301737904548645,0.5855025053024292
1103,Ground,-51.11271667480469,15.070019721984863,-2.212212562561035,0.668787956237793,0.3446558713912964,0.3017622232437134,0.5855549573898315
1104,Ground,-51.16325378417969,15.076498031616211,-2.212552070617676,0.668735682964325,0.34462490677833557,0.3017912209033966,0.5856178998947144
1105,Ground,-51.21381759643555,15.082979202270508,-2.2128920555114746,0.6686833500862122,0.34459391236305237,0.30182012915611267,0.5856809616088867
1106,Ground,-51.26436996459961,15.089441299438477,-2.2132325172424316,0.6686239242553711,0.3445570170879364,0.3018522560596466,0.5857539772987366
1107,Ground,-51.314937591552734,15.095897674560547,-2.213573932647705,0.6685610413551331,0.3445171117782593,0.3018858730792999,0.585831880569458
1108,Ground,-51.36549377441406,15.102344512939453,-2.2139153480529785,0.6684961318969727,0.3444748818874359,0.3019200563430786,0.5859131813049316
1109,Ground,-51.41606521606445,15.10876750946045,-2.2142586708068848,0.6684232950210571,0.3444238305091858,0.30195674300193787,0.5860073566436768
1110,Ground,-51.46664047241211,15.115190505981445,-2.214601993560791,0.6683505177497864,0.3443727195262909,0.30199331045150757,0.5861015915870667
1111,Ground,-51.5172004699707,15.121582984924316,-2.2149486541748047,0.6682719588279724,0.3443126976490021,0.3020305931568146,0.5862072110176086
1112,Ground,-51.567779541015625,15.12796688079834,-2.2152962684631348,0.6681913137435913,0.34424954652786255,0.30206817388534546,0.5863168835639954
1113,Ground,-51.61835861206055,15.13433837890625,-2.2156457901000977,0.6681075096130371,0.34418272972106934,0.3021066188812256,0.5864318609237671
1114,Ground,-51.66891098022461,15.140674591064453,-2.215999126434326,0.6680161952972412,0.3441063463687897,0.302146852016449,0.5865598917007446
1115,Ground,-51.719482421875,15.147012710571289,-2.216352939605713,0.6679247617721558,0.3440299332141876,0.30218714475631714,0.5866880416870117
1116,Ground,-51.77006912231445,15.153308868408203,-2.2167134284973145,0.6678128242492676,0.34393906593322754,0.3022376000881195,0.5868427753448486
1117,Ground,-51.820655822753906,15.159594535827637,-2.2170748710632324,0.6676961183547974,0.34384503960609436,0.30229049921035767,0.5870034098625183
1118,Ground,-51.8712272644043,15.165853500366211,-2.217439651489258,0.6675660610198975,0.3437444567680359,0.30235129594802856,0.5871788263320923
1119,Ground,-51.92181396484375,15.172069549560547,-2.2178096771240234,0.6674113273620605,0.3436320424079895,0.30242690443992615,0.5873816609382629
1120,Ground,-51.972408294677734,15.178285598754883,-2.218179702758789,0.6672565340995789,0.3435194492340088,0.3025023937225342,0.587584376335144
1121,Ground,-52.02300262451172,15.184425354003906,-2.2185564041137695,0.6670612692832947,0.34339433908462524,0.30260521173477173,0.5878263115882874
1122,Ground,-52.073612213134766,15.190557479858398,-2.2189340591430664,0.6668606996536255,0.3432675004005432,0.30271148681640625,0.5880731344223022
1123,Ground,-52.124210357666016,15.196643829345703,-2.219313144683838,0.6666259169578552,0.34312936663627625,0.3028405010700226,0.5883533954620361
1124,Ground,-52.174827575683594,15.202674865722656,-2.2196946144104004,0.6663446426391602,0.34297576546669006,0.30300042033195496,0.5886791944503784
1125,Ground,-52.225425720214844,15.20870304107666,-2.220076084136963,0.6660634279251099,0.34282219409942627,0.3031601011753082,0.589004635810852
1126,Ground,-52.276065826416016,15.214595794677734,-2.2204575538635254,0.6656403541564941,0.34260332584381104,0.30340561270713806,0.5894836783409119
1127,Ground,-52.326690673828125,15.220481872558594,-2.220839500427246,0.6652117371559143,0.34238189458847046,0.30365416407585144,0.5899679660797119
1128,Ground,-52.37733840942383,15.226259231567383,-2.2212209701538086,0.6647392511367798,0.34211796522140503,0.3039184808731079,0.5905172228813171
1129,Ground,-52.4279899597168,15.231925010681152,-2.2216029167175293,0.6642231941223145,0.3418120741844177,0.30419832468032837,0.5911307334899902
1130,Ground,-52.47865295410156,15.23758316040039,-2.2219858169555664,0.6637104153633118,0.34150296449661255,0.30447331070899963,0.5917433500289917
1131,Ground,-52.52932357788086,15.24300479888916,-2.2223868370056152,0.6633098125457764,0.34112727642059326,0.30462437868118286,0.5923311710357666
1132,Ground,-52.580013275146484,15.248428344726562,-2.222787857055664,0.6629080772399902,0.34075137972831726,0.3047754168510437,0.5929193496704102
1133,Ground,-52.63068389892578,15.2537260055542,-2.2232251167297363,0.6623589396476746,0.34021854400634766,0.3049714267253876,0.5937376618385315
1134,Ground,-52.681392669677734,15.25893783569336,-2.223689079284668,0.6616994142532349,0.33956998586654663,0.3052005171775818,0.5947258472442627
1135,Ground,-52.732093811035156,15.264084815979004,-2.2241625785827637,0.6608520746231079,0.33882802724838257,0.3055354356765747,0.5959179401397705
1136,Ground,-52.78285598754883,15.26873779296875,-2.2247142791748047,0.6585438251495361,0.33735257387161255,0.30669936537742615,0.5987060070037842
1137,Ground,-52.833614349365234,15.273391723632812,-2.2252655029296875,0.6562075614929199,0.3358705937862396,0.30786824226379395,0.6014978885650635
1138,Ground,-52.884437561035156,15.27701473236084,-2.225851535797119,0.6521418690681458,0.3336520493030548,0.31005263328552246,0.6060153841972351
1139,Ground,-52.93532180786133,15.280081748962402,-2.2264556884765625,0.6471085548400879,0.3310179114341736,0.31276968121528625,0.611435055732727
1140,Ground,-52.9862060546875,15.282665252685547,-2.227055549621582,0.6416929960250854,0.32825061678886414,0.3156774342060089,0.6171137690544128
1141,Ground,-53.03718185424805,15.28313159942627,-2.2276358604431152,0.6347296833992004,0.32495447993278503,0.31949105858802795,0.6240578889846802
1142,Ground,-53.088157653808594,15.283597946166992,-2.2282161712646484,0.6276888847351074,0.3216155469417572,0.32327309250831604,0.6309237480163574
1143,Ground,-53.13906478881836,15.282004356384277,-2.228714942932129,0.6206392645835876,0.3184790313243866,0.32711735367774963,0.6374732851982117
1144,Ground,-53.18997573852539,15.279633522033691,-2.2291836738586426,0.613541841506958,0.3153883218765259,0.3309725224971771,0.6438586115837097
1145,Ground,-53.24085998535156,15.276643753051758,-2.2296056747436523,0.6068418622016907,0.3125341236591339,0.33460482954978943,0.6496961116790771
1146,Ground,-53.291622161865234,15.271944046020508,-2.2298974990844727,0.6013876795768738,0.31042733788490295,0.3376747965812683,0.6541739106178284
1147,Ground,-53.34236145019531,15.26724624633789,-2.230189323425293,0.5959010720252991,0.3082922399044037,0.34073206782341003,0.6586042642593384
1148,Ground,-53.39299392700195,15.261453628540039,-2.230323314666748,0.5922746062278748,0.30710747838020325,0.34289824962615967,0.6612991690635681
1149,Ground,-53.4436149597168,15.255386352539062,-2.2304177284240723,0.5890933871269226,0.3061502277851105,0.3448525667190552,0.6635643839836121
1150,Ground,-53.49419021606445,15.249137878417969,-2.230452537536621,0.586403489112854,0.30540385842323303,0.3465484380722046,0.6654048562049866
1151,Ground,-53.544742584228516,15.242527961730957,-2.2303690910339355,0.5847212672233582,0.305096298456192,0.34772172570228577,0.6664134860038757
1152,Ground,-53.59527587890625,15.235918045043945,-2.230285167694092,0.5830343961715698,0.3047843277454376,0.34889698028564453,0.6674191951751709
1153,Ground,-53.64577865600586,15.229032516479492,-2.230086326599121,0.5816661715507507,0.3044849932193756,0.3498179614543915,0.668267011642456
1154,Ground,-53.6962776184082,15.22210693359375,-2.229870319366455,0.5803424119949341,0.3041854500770569,0.3507024347782135,0.669090211391449
1155,Ground,-53.74675750732422,15.215019226074219,-2.2296204566955566,0.5790340304374695,0.30383193492889404,0.35153573751449585,0.669946551322937
1156,Ground,-53.79719161987305,15.20770263671875,-2.2293214797973633,0.5777493119239807,0.3034020662307739,0.35229426622390747,0.6708515286445618
1157,Ground,-53.84764099121094,15.200384140014648,-2.22902250289917,0.5764603614807129,0.30296969413757324,0.3530540466308594,0.6717557311058044
1158,Ground,-53.89802169799805,15.19269847869873,-2.22867488861084,0.575347900390625,0.3025475740432739,0.35367366671562195,0.6725732088088989
1159,Ground,-53.94841384887695,15.184989929199219,-2.2283244132995605,0.574242353439331,0.30212441086769104,0.3542862832546234,0.6733853816986084
1160,Ground,-53.99876403808594,15.177132606506348,-2.2279562950134277,0.5732434391975403,0.3017405867576599,0.35483813285827637,0.6741175651550293
1161,Ground,-54.04910659790039,15.169109344482422,-2.227569580078125,0.5723589062690735,0.3013991713523865,0.3553254008293152,0.6747649908065796
1162,Ground,-54.099422454833984,15.16108512878418,-2.227182388305664,0.5714758634567261,0.30105847120285034,0.35581138730049133,0.6754090785980225
1163,Ground,-54.149723052978516,15.152813911437988,-2.2267632484436035,0.5707485675811768,0.30079466104507446,0.3562239408493042,0.6759239435195923
1164,Ground,-54.200008392333984,15.14454460144043,-2.2263436317443848,0.5700202584266663,0.30053022503852844,0.3566366732120514,0.6764382719993591
1165,Ground,-54.25027847290039,15.136163711547852,-2.2259058952331543,0.5693609714508057,0.3003016412258148,0.3570183515548706,0.6768936514854431
1166,Ground,-54.3005485534668,15.127691268920898,-2.2254528999328613,0.5687564015388489,0.30010154843330383,0.35737520456314087,0.6773021817207336
1167,Ground,-54.35081100463867,15.1192045211792,-2.224996566772461,0.5681615471839905,0.2999056577682495,0.3577270805835724,0.6777023077011108
1168,Ground,-54.40103530883789,15.110576629638672,-2.224510669708252,0.567664384841919,0.29975470900535583,0.3580307364463806,0.6780252456665039
1169,Ground,-54.45127487182617,15.101947784423828,-2.224025249481201,0.5671668648719788,0.2996034622192383,0.35833442211151123,0.6783480048179626
1170,Ground,-54.50149917602539,15.093236923217773,-2.2235207557678223,0.5667150616645813,0.2994688153266907,0.3586123585700989,0.6786381602287292
1171,Ground,-54.55171585083008,15.084481239318848,-2.2230052947998047,0.5662898421287537,0.2993438243865967,0.358875036239624,0.6789093017578125
1172,Ground,-54.601905822753906,15.075708389282227,-2.2224855422973633,0.5658714175224304,0.2992199957370758,0.3591330647468567,0.6791762709617615
1173,Ground,-54.652099609375,15.066840171813965,-2.2219443321228027,0.5654871463775635,0.29910290241241455,0.35936737060546875,0.6794238686561584
1174,Ground,-54.70228958129883,15.057971000671387,-2.221402645111084,0.565102756023407,0.29898563027381897,0.3596017360687256,0.6796712875366211
1175,Ground,-54.75247573852539,15.049026489257812,-2.2208456993103027,0.5647416114807129,0.29887107014656067,0.35981860756874084,0.6799070239067078
1176,Ground,-54.80264663696289,15.040051460266113,-2.2202816009521484,0.5643905997276306,0.29875755310058594,0.3600277304649353,0.6801376342773438
1177,Ground,-54.852806091308594,15.031054496765137,-2.2197136878967285,0.5640484094619751,0.29864567518234253,0.3602307140827179,0.6803631782531738
1178,Ground,-54.90297317504883,15.021980285644531,-2.2191314697265625,0.563734233379364,0.2985391616821289,0.360414057970047,0.6805731654167175
1179,Ground,-54.95311737060547,15.012908935546875,-2.2185497283935547,0.5634199976921082,0.29843252897262573,0.3605974018573761,0.6807829737663269
1180,Ground,-55.00326919555664,15.003765106201172,-2.2179555892944336,0.56313157081604,0.29833242297172546,0.3607639670372009,0.6809772253036499
1181,Ground,-55.05339431762695,14.994606971740723,-2.2173585891723633,0.562850296497345,0.29823413491249084,0.36092591285705566,0.68116694688797
1182,Ground,-55.10353469848633,14.985419273376465,-2.216756820678711,0.5625776052474976,0.29813849925994873,0.36108261346817017,0.6813510656356812
1183,Ground,-55.15365219116211,14.976179122924805,-2.216146469116211,0.5623232126235962,0.29804882407188416,0.36122843623161316,0.6815230250358582
1184,Ground,-55.20378494262695,14.966936111450195,-2.2155356407165527,0.56206876039505,0.29795899987220764,0.3613741099834442,0.6816948652267456
1185,Ground,-55.25389099121094,14.957635879516602,-2.2149147987365723,0.5618360638618469,0.2978774309158325,0.36150792241096497,0.6818514466285706
1186,Ground,-55.303993225097656,14.948323249816895,-2.214292049407959,0.5616068243980408,0.29779717326164246,0.3616395592689514,0.6820054054260254
1187,Ground,-55.354103088378906,14.938982963562012,-2.213665008544922,0.5613882541656494,0.29772108793258667,0.36176562309265137,0.6821517944335938
1188,Ground,-55.40420913696289,14.929603576660156,-2.2130308151245117,0.5611860752105713,0.2976514995098114,0.3618827760219574,0.6822863817214966
1189,Ground,-55.45429992675781,14.92022705078125,-2.2123970985412598,0.5609837770462036,0.29758188128471375,0.36199989914894104,0.6824209094047546
1190,Ground,-55.504371643066406,14.91080093383789,-2.211754322052002,0.5608051419258118,0.29752153158187866,0.36210429668426514,0.6825386881828308
1191,Ground,-55.55447006225586,14.9013671875,-2.2111101150512695,0.560628354549408,0.29746195673942566,0.3622076213359833,0.6826549768447876
1192,Ground,-55.60455322265625,14.8919095993042,-2.2104616165161133,0.5604619383811951,0.2974061965942383,0.362305223941803,0.6827641725540161
1193,Ground,-55.654624938964844,14.882430076599121,-2.209808826446533,0.5603080987930298,0.29735520482063293,0.36239588260650635,0.6828645467758179
1194,Ground,-55.7047004699707,14.87294864654541,-2.209155559539795,0.5601539015769958,0.29730409383773804,0.3624866306781769,0.682965099811554
1195,Ground,-55.7547721862793,14.863425254821777,-2.208494186401367,0.560018002986908,0.2972593605518341,0.36256691813468933,0.6830534338951111
1196,Ground,-55.80485153198242,14.853900909423828,-2.2078328132629395,0.5598819255828857,0.2972145974636078,0.3626473844051361,0.6831417679786682
1197,Ground,-55.854915618896484,14.84435749053955,-2.207167625427246,0.5597541332244873,0.2971723973751068,0.3627227544784546,0.6832247972488403
1198,Ground,-55.90496063232422,14.834800720214844,-2.2064990997314453,0.5596333146095276,0.2971324324607849,0.362793892621994,0.6833033561706543
1199,Ground,-55.95504379272461,14.825233459472656,-2.205829620361328,0.5595137476921082,0.29709282517433167,0.36286434531211853,0.6833810806274414
1200,Ground,-56.00511169433594,14.81563949584961,-2.2051548957824707,0.5594097375869751,0.29705822467803955,0.36292561888694763,0.6834487915039062
1201,Ground,-56.055145263671875,14.806050300598145,-2.2044801712036133,0.5593053698539734,0.2970235347747803,0.3629869520664215,0.6835166811943054
1202,Ground,-56.10519790649414,14.796440124511719,-2.2038016319274902,0.5592100024223328,0.29699158668518066,0.36304283142089844,0.6835789084434509
1203,Ground,-56.15525817871094,14.78681755065918,-2.2031211853027344,0.5591204166412354,0.29696133732795715,0.36309516429901123,0.6836375594139099
1204,Ground,-56.20530319213867,14.777193069458008,-2.2024402618408203,0.5590331554412842,0.2969318926334381,0.3631461560726166,0.68369460105896
1205,Ground,-56.25535202026367,14.767547607421875,-2.2017555236816406,0.5589594841003418,0.2969069182872772,0.36318907141685486,0.683742880821228
1206,Ground,-56.305389404296875,14.757904052734375,-2.201070785522461,0.5588856339454651,0.2968817949295044,0.36323198676109314,0.6837912797927856
1207,Ground,-56.35544204711914,14.74824333190918,-2.200383186340332,0.5588224530220032,0.2968602478504181,0.36326879262924194,0.6838327646255493
1208,Ground,-56.40549087524414,14.738577842712402,-2.1996946334838867,0.5587643384933472,0.2968403697013855,0.3633025884628296,0.6838709712028503
1209,Ground,-56.455528259277344,14.728912353515625,-2.1990060806274414,0.558709442615509,0.2968214750289917,0.3633343577384949,0.683907151222229
1210,Ground,-56.505550384521484,14.719234466552734,-2.198315143585205,0.5586655139923096,0.2968062162399292,0.363359659910202,0.6839361786842346
1211,Ground,-56.555599212646484,14.709553718566895,-2.1976237297058105,0.5586216449737549,0.2967909276485443,0.3633849024772644,0.683965265750885
1212,Ground,-56.60564422607422,14.699864387512207,-2.1969313621520996,0.5585892200469971,0.29677945375442505,0.36340340971946716,0.6839869022369385
1213,Ground,-56.655670166015625,14.690176010131836,-2.1962385177612305,0.5585604310035706,0.29676923155784607,0.3634198307991028,0.6840060949325562
1214,Ground,-56.7056999206543,14.680484771728516,-2.195545196533203,0.5585360527038574,0.2967604994773865,0.36343371868133545,0.6840224266052246
1215,Ground,-56.7557373046875,14.670787811279297,-2.1948513984680176,0.5585224032402039,0.2967553734779358,0.36344125866889954,0.6840317249298096
1216,Ground,-56.8057746887207,14.661090850830078,-2.194157600402832,0.5585088729858398,0.2967503070831299,0.36344876885414124,0.6840409636497498
1217,Ground,-56.85581588745117,14.651391983032227,-2.1934633255004883,0.5585086345672607,0.29674986004829407,0.3634486794471741,0.6840415000915527
1218,Ground,-56.90583419799805,14.641695976257324,-2.1927695274353027,0.5585110783576965,0.29675033688545227,0.3634469211101532,0.6840401887893677
1219,Ground,-56.95586395263672,14.631999969482422,-2.192075729370117,0.5585198402404785,0.2967529296875,0.363441526889801,0.6840347647666931
1220,Ground,-57.00590896606445,14.622303009033203,-2.1913819313049316,0.5585395097732544,0.29675933718681335,0.36342987418174744,0.6840221285820007
1221,Ground,-57.05595016479492,14.612606048583984,-2.1906886100769043,0.5585592985153198,0.29676568508148193,0.3634181022644043,0.6840094923973083
1222,Ground,-57.10598373413086,14.602919578552246,-2.1899967193603516,0.558597207069397,0.2967786192893982,0.3633959889411926,0.683984637260437
1223,Ground,-57.15602111816406,14.593232154846191,-2.189304828643799,0.5586369633674622,0.29679223895072937,0.36337295174598694,0.6839584708213806
1224,Ground,-57.2060661315918,14.583549499511719,-2.1886138916015625,0.5586865544319153,0.29680946469306946,0.36334437131881714,0.6839256882667542
1225,Ground,-57.25611114501953,14.573878288269043,-2.187924861907959,0.5587484836578369,0.29683127999305725,0.36330893635749817,0.6838845014572144
1226,Ground,-57.306148529052734,14.56420612335205,-2.1872358322143555,0.558810293674469,0.29685309529304504,0.36327359080314636,0.6838433146476746
1227,Ground,-57.35617446899414,14.554557800292969,-2.1865501403808594,0.5588933229446411,0.29688259959220886,0.3632262051105499,0.6837877631187439
